nvar_id,svar_name,nchar1,nchar2,nchar3,nchar4,nchar5,nchar6,nchar7,nchar8,nchar9,nchar10,nchar11,nchar12,nchar13,nchar14,nchar15,nchar16,nchar17,nchar18,nchar19,nchar20,nchar21,nchar22,nchar23,nchar24,nchar25,nchar26,nchar27,nchar28,nchar29,nchar30,nchar31,nchar32,nchar33,nchar34,nchar35,nchar36,nchar37,nchar38,m9,m15,m18,m27,m29,m30,m31,m32,m33
254,Sancio P6,5,1,0,1,7,3,3,5,7,1,1,1,1,1,5,1,1,5,1,0,0,7,1,3,3,9,5,2,3,5,5,5,7,3,1,3,0,1,95,83.2,14.8,145,22.12,8.4,3.69,6.24,3.08
255,Santerno,5,1,0,1,5,5,1,1,9,1,1,1,1,1,5,1,1,5,1,0,0,1,1,3,5,7,5,2,3,7,3,7,3,5,1,3,2,1,100,83.2,14.8,138,22.12,9.87,2.48,7.59,2.16
256,Sara,5,1,0,1,5,7,3,3,5,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,1,9,7,2,5,7,5,7,5,3,1,3,1,1,90,82.2,16.6,150,30.54,8.56,3.16,6.47,2.73
257,Sarcet,5,1,0,1,5,7,1,3,7,1,1,1,1,1,3,1,1,3,1,0,0,5,1,3,3,7,9,2,7,5,7,5,7,2,1,3,1,1,118,60.8,12.6,172,36.56,8.33,4,6,3.35
258,Saturno,7,1,0,1,3,3,3,1,5,1,1,1,1,1,3,1,1,5,1,0,0,1,1,3,5,7,5,2,5,7,3,7,3,5,1,3,1,1,85,65.2,19.6,140,26.41,10.05,2.41,7.81,2.13
259,Savio,7,1,0,1,5,7,3,3,5,1,1,1,1,1,5,1,1,3,1,0,0,1,1,2,3,9,5,2,5,7,5,7,5,4,1,3,1,1,84,75.4,10.8,140,26.64,8.82,2.96,6.48,2.53
260,Scirocco,5,1,0,1,7,5,1,3,5,1,1,1,1,1,1,1,1,5,1,0,0,1,1,3,3,9,3,2,5,7,5,7,5,3,1,3,1,1,90,59.2,18,134,25.17,8.89,3.18,6.58,2.72
261,Scudo,5,1,0,1,5,5,3,3,7,1,1,1,7,1,5,1,1,5,1,0,0,1,6,3,5,9,7,2,3,7,3,7,3,5,1,3,1,1,93,77.2,19.8,160,29.04,9.61,2.58,7.63,2.2
262,Sedora,7,1,0,1,5,5,3,3,9,1,1,1,1,1,1,1,1,5,1,0,0,7,1,3,3,5,9,2,5,5,7,5,7,2,1,3,2,1,121,51.4,16.2,192,32.9,8.1,4,5.8,3.3
263,Selenio,5,1,0,1,5,5,3,3,5,1,1,1,1,1,5,1,1,5,9,3,5,5,1,2,3,9,4,2,5,3,5,3,5,2,1,3,1,1,86,79.9,14.2,136,25.34,7,3.4,5,2.9
264,Senia,5,1,0,1,7,5,3,3,9,1,1,1,1,1,3,1,1,5,9,2,1,7,1,3,1,7,9,2,7,5,5,5,7,2,1,3,1,1,114,69.4,15.4,178,35.6,8.17,3.54,5.8,3.02
265,Sereno,5,1,0,1,5,5,5,5,3,1,3,3,7,1,5,1,1,5,1,0,0,7,3,2,3,5,5,2,5,5,5,5,7,2,1,3,2,1,80,84.8,15.6,137,33.11,7.52,3.68,5.62,3.16
266,Sesiamochi,5,1,0,1,5,5,3,3,9,1,1,1,1,1,5,1,1,7,1,0,0,7,1,3,5,9,5,2,5,5,5,3,5,2,1,1,1,1,100,86,20.02,145,28.43,7.54,3.62,5.06,2.9
267,Silla,5,1,0,1,7,5,5,7,5,1,1,1,1,1,5,1,1,5,1,0,0,5,1,3,3,7,5,2,7,7,5,7,5,4,1,3,0,1,84,88.6,18.8,139,35.8,9.17,3.27,7.14,2.83
268,Sillaro,5,1,0,1,5,5,5,5,5,1,1,1,5,1,3,1,1,5,1,0,0,1,4,3,5,9,3,2,5,7,3,7,3,5,1,3,2,1,95,69.8,18.6,130,28.86,9.61,2.6,7.68,2.27
269,Sirbal,5,1,0,1,7,7,5,5,9,1,1,1,1,1,1,1,1,5,1,0,0,7,1,3,3,5,9,2,5,7,5,7,3,4,1,3,0,1,110,56.4,15.4,169,28.6,9.09,2.85,6.94,2.43
270,Sirio Cl,5,1,0,1,5,3,3,5,3,1,1,1,7,5,3,1,1,5,1,0,0,1,5,3,3,7,3,1,3,7,3,7,3,5,1,3,2,1,85,67.5,17.6,128,24.47,9.3,2.4,7,2.2
271,Sirmione,5,1,0,1,5,5,3,5,5,1,1,1,1,1,3,1,1,7,9,1,1,1,1,3,5,9,3,2,5,7,5,7,5,4,1,3,1,1,90,70.6,20.8,135,34.37,9.56,2.83,7.62,2.57
272,SISR215,5,1,0,1,5,5,1,1,5,1,1,1,1,5,3,1,1,7,1,0,0,1,1,3,5,5,5,2,5,7,5,7,3,4,1,3,1,1,89,63.4,20.2,145,27.99,9.48,2.87,7.07,2.46
273,Sivert,7,1,0,1,5,7,3,3,7,1,1,1,1,1,1,1,1,5,1,0,0,7,1,2,1,7,7,2,7,5,7,5,7,2,1,3,1,1,121,59.2,14.2,173,36.43,8.2,3.9,6.1,3.3
274,Smeraldo,5,1,0,1,5,5,3,5,5,1,1,1,1,1,3,1,1,5,1,0,0,7,1,2,3,5,7,2,5,7,5,7,5,4,1,3,1,1,89,71.6,16.2,155,31.6,8.95,3.16,6.91,2.73
275,Sole Cl,5,1,0,1,5,7,3,3,5,1,1,1,1,1,5,1,1,5,9,3,7,7,1,3,3,5,5,2,5,3,5,3,5,2,1,3,1,1,90,68,16.7,150,26.74,7.5,3.4,5.5,2.9
276,Soulanet,5,1,0,1,7,3,3,3,5,1,1,1,1,1,1,1,1,5,1,0,0,5,1,3,5,7,5,2,5,7,3,7,3,5,1,3,0,1,85,50.4,15.4,140,25.05,9.85,2.55,7.41,2.18
277,Sp55,5,1,0,1,3,7,1,3,5,1,1,1,1,1,3,1,1,3,1,0,0,3,1,2,1,9,5,2,5,3,5,3,5,2,1,3,1,1,85,69.3,13,140,27.76,7.2,3.5,5.2,3
278,Sp601,5,9,2,9,7,5,1,1,9,1,1,1,7,5,5,1,1,7,9,2,5,3,4,3,5,7,9,2,5,7,3,7,3,4,1,3,1,1,127,76.6,25.2,173,27.6,9.2,2.76,6.72,2.38
279,Sp602,5,1,0,1,7,5,1,1,9,1,1,1,1,1,5,1,1,7,9,2,1,3,1,3,5,7,9,2,3,7,3,7,3,4,1,3,1,1,125,88.2,24.4,173,2.62,9.25,2.66,6.8,2.3
280,Spina,5,1,0,1,5,5,1,3,5,1,1,3,7,1,7,1,1,5,9,2,3,3,4,2,3,7,5,2,5,3,5,3,7,2,1,3,1,1,90,90.2,15.4,144,28.96,7.18,3.5,5.44,3.02
281,Sprint,7,1,0,1,5,5,3,3,5,1,1,1,1,1,3,1,1,5,1,0,0,1,1,3,3,9,3,2,5,7,3,7,3,5,1,3,2,1,84,66.6,19.2,134,25.68,9.74,2.47,7.44,2.16
282,Stresa,5,1,0,1,5,3,1,1,5,1,1,1,1,1,3,1,1,5,1,0,0,5,1,2,3,9,5,2,5,3,5,3,5,2,1,3,1,1,90,69.8,17.4,143,25.47,6.81,3.34,5.02,2.92
283,Strymonas,5,1,0,1,7,5,3,3,9,1,1,1,7,1,5,1,1,5,9,1,1,5,4,3,3,5,9,4,5,7,5,5,5,3,1,3,0,1,110,78.6,17,164,31.6,8.71,3.02,6.27,2.52
284,Susan,5,1,0,1,5,7,3,7,9,1,1,1,1,1,3,1,1,5,9,1,1,7,1,3,5,9,9,2,7,7,7,7,7,3,1,3,1,1,107,69.4,15.4,165,41.1,9,4,6.7,3.3
285,SYCR 128,5,1,0,1,7,7,1,1,9,1,1,1,7,1,5,1,1,5,1,0,0,5,4,3,5,1,9,2,5,7,5,7,5,4,1,3,1,1,135,80.2,15.6,185,32,9.92,3.07,7.36,2.6
286,SYCR 72,5,1,0,1,7,7,1,1,9,1,1,1,3,1,5,1,1,7,9,1,1,5,1,3,5,9,9,2,3,5,5,5,5,2,1,3,1,1,115,85.6,23.4,165,2.92,7.6,3.35,5.65,2.92
287,SYCR 73,7,1,0,1,5,7,1,1,9,1,1,1,1,1,3,1,1,3,9,1,3,5,1,2,1,7,9,2,3,3,5,3,5,2,1,3,1,1,119,70.6,13.8,185,24.72,7.22,3.4,5.22,2.91
288,SYCR 85,5,1,0,9,7,7,1,1,9,1,1,1,9,5,5,1,1,7,9,4,5,3,4,3,5,7,9,2,3,7,5,7,3,4,1,3,1,1,118,77.4,21.4,165,3,9.17,2.88,6.77,2.47
289,SYCR 86,5,1,0,9,5,5,1,1,9,1,1,1,7,5,5,1,1,7,9,1,3,3,4,3,5,7,9,2,3,7,5,7,5,4,1,3,1,1,124,77.6,24,170,3.14,9.28,2.98,6.83,2.59
290,SYCR 90,5,1,0,1,5,7,1,1,9,1,1,1,7,1,3,1,1,7,9,1,3,3,4,3,3,3,9,2,5,7,5,7,5,4,1,3,1,1,134,69.6,25.2,185,28.81,9.51,2.97,6.97,2.58
291,Tamarin,5,1,0,1,7,7,3,5,9,1,1,1,1,1,1,1,1,5,9,3,3,7,1,3,3,7,9,2,5,7,5,7,5,4,1,3,0,1,122,57,19.8,165,31.71,9.88,3.05,7.06,2.62
292,Tarriso,5,1,0,1,5,5,3,5,7,1,1,1,3,4,5,1,9,5,1,0,0,1,6,3,5,5,5,3,3,7,3,7,3,5,1,3,0,1,92,83.8,16.2,136,21.6,8.95,2.56,6.68,2.01
293,Tea,5,1,0,1,3,7,5,5,1,1,1,1,1,1,1,1,1,3,1,0,0,5,1,2,1,7,1,2,3,5,5,5,5,3,1,3,1,1,71,56.8,13.6,115,21.49,8.28,3.19,6.15,2.69
294,Tebre,7,1,0,1,7,7,3,3,9,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,1,9,9,2,5,5,7,5,7,2,1,3,1,1,117,81.4,16,180,32.4,7.62,3.84,5.77,3.2
295,Tejo,5,1,0,1,5,3,1,1,9,1,1,1,1,1,1,1,1,7,1,0,0,1,1,3,5,7,7,2,5,7,5,7,5,4,1,3,2,1,105,57,20.2,150,26.38,8.57,2.89,6.45,2.54
296,Teqing,5,1,0,1,7,7,1,1,9,1,1,1,1,1,3,1,1,5,1,0,0,3,1,3,5,5,9,2,3,5,5,5,5,3,1,3,0,1,180,73.6,18.4,220,23.66,7.69,3.17,5.71,2.74
297,Thaibonnet,5,1,0,1,7,5,3,3,5,1,1,1,7,5,3,1,1,5,1,0,0,1,6,3,3,5,5,2,5,7,3,7,3,5,1,3,2,1,91,73.3,16.8,145,27.06,9.7,2.5,7.6,2.2
298,Thainato,7,1,0,1,7,5,1,3,9,1,1,1,1,1,3,1,1,7,9,2,5,1,1,3,5,9,7,1,5,5,5,5,5,3,1,3,1,1,110,73,21,160,29.2,8.37,3.21,6.09,2.86
299,Thaiperla,7,1,0,1,7,3,3,3,9,1,1,1,1,1,3,1,1,7,9,3,1,3,1,3,5,9,9,2,5,5,5,5,5,3,1,3,1,1,112,69.8,20.4,165,27.6,8.02,3.16,5.77,2.67
300,Titanio,5,1,0,1,5,7,3,5,1,1,1,5,7,1,3,1,1,3,1,0,0,7,4,2,1,5,1,3,5,5,5,7,7,3,1,3,1,1,80,71.02,12.6,120,30.79,8.4,3.55,6.34,3.09
301,Tosca,5,1,0,1,7,7,5,5,5,1,1,1,1,1,7,1,1,5,1,0,0,5,1,3,3,7,5,2,7,7,7,7,7,3,1,3,1,1,85,82,14,130,42.97,8.96,3.88,6.94,3.34
302,Ulisse,5,1,0,1,5,5,3,3,5,1,1,1,1,1,5,1,1,5,1,0,0,7,1,3,3,9,6,2,7,7,7,7,7,2,1,3,1,1,91,60.5,17.1,142,45.5,9.3,4.3,6.9,3.6
303,Ullal,7,1,0,1,5,7,3,3,9,1,1,1,1,1,1,1,1,5,1,0,0,1,1,2,3,5,9,2,5,5,5,5,5,2,1,3,1,1,112,56,17,170,31.5,7.67,3.41,5.6,2.95
304,Urano,5,1,0,1,5,5,3,5,5,1,1,1,1,1,3,1,1,7,1,0,0,1,1,3,3,9,3,1,3,7,3,7,3,5,1,3,1,1,86,75.68,21.4,129,24.26,9.5,2.46,7.28,2.12
305,Vega,5,1,0,1,5,7,3,3,7,1,1,3,7,1,5,1,1,5,1,0,0,7,4,2,1,7,7,2,5,5,7,5,7,2,1,3,2,1,93,80.2,15.2,160,34.47,7.63,3.82,5.72,3.26
306,Venere,5,1,0,1,5,5,3,5,3,1,1,1,1,1,5,1,1,5,1,0,0,5,1,3,5,9,3,2,3,5,5,5,5,3,9,3,1,3,81,82.2,16.2,125,21.92,7.94,3.08,5.64,2.52
307,Veneria,5,1,0,1,7,5,5,5,7,1,1,1,1,1,5,1,1,5,1,0,0,7,1,3,3,7,7,2,5,7,5,7,5,3,1,3,1,1,92,77,17.2,160,31.37,8.59,3.26,6.69,2.79
308,Veta,7,1,0,1,5,3,3,5,3,1,1,1,1,1,1,1,1,5,9,5,7,7,1,3,3,9,5,2,5,3,5,3,5,2,1,3,0,1,106,58.8,19.4,157,27.3,7.14,3.47,5.16,2.97
309,Vialone 190,7,9,2,9,7,5,3,5,7,1,5,7,9,5,7,9,9,5,1,0,0,5,5,3,5,9,5,5,5,7,7,7,7,2,1,3,0,1,94,88,19,137,32.94,8.72,4.08,6.51,3.39
310,Vialone Nano,5,9,2,9,7,7,3,7,7,1,7,7,9,5,5,9,9,5,1,0,0,5,5,3,3,9,7,5,5,5,7,5,7,2,1,3,2,1,95,87.6,18.2,148,28.53,8.18,4.03,5.93,3.4
311,Virgo,5,1,0,1,7,7,1,1,5,1,1,1,1,1,3,1,1,5,1,0,0,5,1,2,3,5,7,2,5,5,5,5,5,2,1,3,1,1,85,67.22,16.79,148,28.36,7.67,3.3,5.6,2.84
312,Volano,3,1,0,1,7,5,3,5,5,1,1,1,1,1,9,1,1,5,9,2,3,5,1,3,5,7,5,2,7,7,7,7,7,3,1,3,1,1,89,106.6,16.2,139,45.2,9.6,4.1,7.2,3.5
313,Vulcano,5,1,0,1,7,7,1,3,7,1,1,1,1,1,5,1,1,5,1,0,0,5,1,3,3,7,7,2,7,7,5,7,7,3,1,3,1,1,95,81.3,17.1,149,39.89,9.6,3.7,7.1,3.2
314,Yume,5,1,0,1,5,3,1,3,7,1,1,1,1,1,5,1,1,5,9,3,7,3,1,2,5,9,7,2,5,3,5,3,5,2,1,3,1,1,93,86.2,17.4,151,27.44,7.4,3.4,5.3,2.9
315,Zefir,3,1,0,1,7,5,3,7,2,1,1,1,1,1,5,1,1,5,1,0,0,1,1,3,5,7,3,2,5,7,7,7,5,4,1,3,1,1,100,79.4,19.4,153,33.47,9.77,298,7.31,2.57
316,Zena,5,1,0,1,7,5,1,3,3,1,1,1,1,1,3,1,1,7,1,0,0,1,1,2,3,7,3,2,3,7,3,7,3,5,1,3,2,1,95,74.4,20.4,135,24.44,9.11,2.53,7.14,2.25
317,Zeus,5,1,0,1,7,5,5,5,7,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,3,9,7,2,5,7,5,7,5,4,1,3,1,1,92,81.4,18.8,150,30.51,9.07,2.97,7.06,2.57
318,Tramonto,5,1,0,1,5,5,3,3,9,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,1,7,5,2,5,5,5,5,5,3,1,3,1,1,103,82.7,16.2,145,29.68,8.35,3.41,6.25,2.9
319,Krystallino,5,1,0,1,3,7,1,3,9,1,1,1,1,1,3,1,1,3,1,0,0,3,1,2,1,9,5,2,5,3,5,3,7,2,1,3,1,1,110,67.4,13.8,140,26.42,6.84,3.54,5.05,3.06
320,Presen,3,1,0,1,5,3,1,1,7,1,1,1,1,1,3,1,1,7,1,0,0,1,1,3,5,9,7,2,3,7,3,7,3,5,1,3,0,1,125,74.4,23.2,180,20.95,9.49,2.22,6.92,1.93
321,Strella,5,1,0,1,7,5,3,5,9,1,1,1,1,1,7,1,1,5,1,0,0,5,1,3,3,9,5,2,5,7,5,7,5,4,1,3,1,1,100,96,19.06,145,33,9.28,3.21,7.22,2.73
322,Top,5,1,0,1,3,5,1,1,9,1,1,1,1,1,3,1,1,5,1,0,0,5,1,2,5,9,5,2,3,3,5,3,5,2,1,3,1,1,100,67,14.08,140,23.35,6.81,3.26,5.05,2.8
323,Valzer,5,1,0,1,7,7,3,5,5,1,1,3,5,1,5,1,1,5,1,0,0,5,4,2,3,5,7,3,5,7,5,7,5,3,1,3,1,1,0,81.4,16.4,0,33.18,9.09,3.27,6.79,2.77
324,Riva,5,1,0,1,5,5,3,3,5,1,1,1,1,1,5,1,1,5,1,0,0,1,1,3,5,5,5,2,5,5,5,5,5,3,1,3,1,1,80,84,16.2,145,28.29,8.18,3.22,6.22,2.76
325,Bali,5,1,0,1,5,5,3,3,5,1,1,1,1,1,3,1,1,3,1,0,0,5,1,2,1,7,7,2,5,3,5,3,7,2,1,3,1,1,90,68,14,150,25.77,7.03,3.58,5.17,3.02
326,Tanaro,5,1,0,1,7,5,3,3,5,1,1,1,7,1,1,1,1,7,9,2,5,1,4,3,5,3,5,2,3,7,3,7,3,5,1,3,1,1,90,54,20.04,145,24.78,9.28,2.58,6.97,2.24
327,Radon,5,1,0,1,5,7,3,3,5,1,1,1,1,1,5,1,1,5,1,0,0,7,1,2,1,7,7,2,5,5,5,5,5,3,1,3,1,1,100,81,15.06,150,29.85,8.43,3.5,6.15,2.96
328,Oscar,3,1,0,1,7,5,3,5,9,1,1,1,7,1,1,1,1,5,9,2,1,1,5,3,5,9,9,2,5,7,3,7,3,5,1,3,2,1,127,58.4,20,170,25.78,9.86,2.51,7.56,2.17
329,Nebbione,3,1,0,1,7,7,3,5,9,0,1,1,9,5,9,1,1,7,1,0,0,7,5,3,5,9,7,2,7,7,7,7,7,3,1,3,2,1,100,110,20.4,150,36.82,8.58,3.82,6.52,3.21
330,Orta,5,1,0,1,7,5,1,5,5,1,1,1,7,0,5,1,1,7,1,0,0,1,5,3,5,5,5,2,5,7,3,7,3,5,1,3,1,1,90,86,24,140,29.33,10,2.67,7.93,2.38
331,Mida,5,1,0,1,5,5,3,3,7,1,1,1,1,1,5,1,1,5,1,0,0,7,1,2,1,7,7,2,3,7,3,7,3,4,1,3,1,1,105,80,14.2,150,23.44,8.74,2.64,6.64,2.24
332,Icaro,5,1,0,1,5,5,1,3,7,1,1,1,1,1,3,1,1,5,1,0,0,5,1,2,1,7,7,2,3,7,3,7,3,5,1,3,2,1,110,71,14.08,155,20.08,8.6,2.51,6.46,2.08
333,Diana,5,1,0,1,5,5,1,3,3,1,1,1,5,1,3,1,1,5,1,0,0,5,4,2,3,7,3,3,5,5,5,5,7,2,1,3,2,1,0,63.4,15.4,0,0,0,0,0,0
334,CRT2,5,1,0,1,5,3,3,3,5,1,1,1,1,1,3,1,1,5,1,0,0,5,1,3,3,7,3,2,5,3,5,3,5,2,1,3,1,1,85,65,16.06,130,25.58,6.87,3.32,5.04,2.89
335,Bastia,3,1,0,1,5,5,3,3,5,1,1,1,1,1,3,1,1,5,1,0,0,5,1,2,3,9,3,2,7,5,7,5,7,2,1,3,1,1,95,73,15.08,135,36.17,8.11,4.02,6.21,3.4
336,Artico,5,1,0,1,5,3,1,1,3,1,1,1,1,1,1,1,1,7,9,2,1,1,1,3,3,7,5,2,3,7,3,7,3,5,1,3,2,1,80,46,20.4,140,23.02,10.3,2.29,7.49,1.93
337,Arona,3,1,0,1,5,5,5,5,5,1,1,1,1,1,5,1,1,7,1,0,0,7,1,3,3,9,5,2,5,7,5,7,5,3,1,3,1,1,90,79,21.02,140,33.53,8.78,3.44,6.53,2.89
338,Acquario,5,1,0,1,3,3,3,5,3,1,1,1,1,1,5,1,1,3,1,0,0,3,1,2,1,7,3,2,5,7,5,7,5,3,1,3,1,1,0,67.8,13.4,0,0,0,0,0,0
339,Adelio,5,1,0,1,7,5,5,5,5,1,1,0,7,1,3,1,1,5,1,0,0,1,4,3,3,5,3,2,3,7,3,7,3,5,1,3,2,1,85,65.4,19.04,130,24.55,9.57,2.44,7.33,2.15
340,Albada,3,1,0,1,5,5,3,5,7,1,1,1,1,1,5,1,1,5,9,1,1,7,1,2,1,5,7,2,5,5,5,7,5,3,1,3,0,1,110,76.04,16.08,150,30.11,8.37,3,6.36,2.89
341,Betis,5,1,0,1,5,5,3,3,5,1,1,1,1,1,3,1,1,5,1,0,0,7,1,2,3,9,3,2,5,7,5,7,5,3,1,3,0,1,90,70,14.08,130,28.22,8.65,3.25,6.49,2.71
342,Archimede,5,1,0,1,7,5,3,5,5,1,1,1,1,1,3,1,1,5,1,0,0,5,1,3,5,7,4,2,5,5,5,7,5,3,1,3,1,1,90,69,19.2,140,28.26,8.49,3.04,6.52,2.63
343,Filippo,5,1,0,1,5,5,1,1,5,1,1,1,1,1,5,1,1,5,1,0,0,7,1,3,5,9,7,2,5,3,5,3,7,2,1,3,0,1,90,77.02,18.06,160,27.58,6.88,3.55,5.08,3.1
345,Perfum,5,1,0,1,7,3,1,1,5,1,1,1,5,4,1,1,1,5,1,0,0,1,5,2,3,5,5,0,5,7,3,7,3,5,1,3,0,3,90,60,18.02,140,27.96,9.71,2.59,7.5,2.31
346,Ricastello,5,1,0,1,7,5,1,1,7,1,1,1,1,1,1,1,1,5,1,0,0,5,1,3,3,7,7,2,7,7,7,7,7,3,1,3,0,1,100,60,18.8,155,40.89,10.12,3.75,7.64,3.15
347,Festa,5,1,0,1,7,5,3,3,7,1,3,3,5,1,5,1,1,5,9,2,1,5,4,2,3,7,5,3,7,7,7,7,7,3,1,3,1,1,98,80,15.48,145,40.6,9.29,3.82,6.97,3.28
348,Skybonnet,5,1,0,1,7,5,3,5,9,1,1,1,3,1,1,1,1,5,1,0,0,1,1,2,5,9,7,2,3,7,3,7,3,4,1,0,0,0,110,60,18.08,160,21.42,9.26,2.53,6.44,2.19
349,Lemont,3,1,0,1,5,5,3,3,9,1,1,1,1,1,1,1,1,7,1,0,0,1,1,3,3,7,9,2,3,7,3,7,3,4,1,3,0,1,115,51.06,22.01,165,23.67,8.68,2.64,6.64,2.3
350,Jucar,5,1,0,1,5,5,3,3,5,1,1,1,1,1,5,1,1,5,1,0,0,7,1,2,3,9,7,2,5,5,5,5,5,2,1,0,0,0,95,79,16.06,150,29.29,8.13,3.59,5.79,2.99
351,Helene,3,1,0,1,7,5,5,5,5,1,1,1,1,1,5,1,1,7,1,0,0,1,1,3,5,7,5,2,5,7,5,7,5,4,1,3,1,1,90,87,20.4,140,30.64,9.2,2.97,6.93,2.56
352,Clot,3,1,0,1,5,5,3,3,9,1,1,1,1,1,3,1,1,5,9,3,5,7,1,2,3,7,9,2,5,5,5,5,5,3,1,0,0,1,125,70.8,14.8,165,26.59,7.61,3.27,5.74,2.81
353,Arborio Precoce,5,9,2,9,7,5,5,5,5,1,3,5,7,1,5,9,9,5,1,0,0,5,3,3,5,7,3,3,7,3,7,7,7,3,1,3,1,1,85,88.6,14.02,130,41.57,3.36,3.92,7.09,3.33
354,Armonia,7,1,0,1,5,5,1,1,9,1,1,1,7,5,3,1,1,5,1,0,0,1,5,3,5,9,7,2,5,7,3,7,3,5,1,3,2,0,110,65.4,17.2,150,25.57,9.24,2.49,7.19,2.23
355,Dorella,5,1,0,1,5,3,3,5,5,1,1,1,1,1,5,1,1,3,1,0,0,3,1,3,5,9,5,0,5,7,5,7,5,4,1,3,1,1,90,85.6,14,140,27.58,8.82,2.91,6.75,2.54
356,Elvo,0,1,0,1,3,5,3,3,7,1,7,7,7,1,5,1,9,3,1,0,0,5,4,2,1,7,7,2,5,3,5,3,7,2,1,3,1,1,98,75.6,14,150,29.11,7.23,3.58,5.3,3.1
357,Ghibli,3,1,0,1,5,3,3,7,3,1,1,1,1,1,5,1,1,7,1,0,0,1,1,3,5,9,3,2,5,7,3,7,3,5,1,0,0,1,80,84.4,23.02,130,26.77,10.34,2.47,8.08,2.15
358,Gigante,0,1,0,1,7,7,0,5,5,1,1,1,1,1,7,1,1,5,1,0,0,1,1,3,3,9,5,2,7,7,7,7,7,3,1,3,1,1,85,96.8,18.2,138,44.4,9.68,4.02,7.36,3.36
359,Idra,5,1,0,1,7,5,1,1,7,1,1,1,1,1,3,1,1,7,1,0,0,5,1,3,5,9,7,2,5,7,3,7,3,5,1,3,1,1,93,65.2,21.4,155,25.31,9.47,2.65,6.97,2.28
360,Medusa,0,1,0,1,3,7,3,5,5,1,1,1,0,1,3,1,1,5,1,0,0,5,1,1,1,7,5,2,5,5,5,5,5,3,1,0,0,1,89,74.4,14.2,144,29.44,7.97,3.41,5.99,2.94
361,Minerva,0,1,0,1,5,5,3,3,3,1,1,1,1,1,3,1,1,5,1,0,0,3,1,2,1,7,5,2,3,5,5,5,3,3,1,3,1,1,81,68.6,14.6,140,21.56,7.83,2.87,5.77,2.47
362,Romeo,0,1,0,1,7,5,3,3,5,1,1,1,5,1,5,1,1,7,0,0,0,5,4,3,1,9,5,2,7,5,7,5,7,2,1,3,1,1,85,80.6,20.2,136,35.5,8.23,3.88,6.07,3.25
363,Otello,7,9,2,9,7,7,1,1,7,1,1,1,7,5,5,1,1,5,9,5,5,5,0,3,3,7,7,2,5,7,5,7,5,3,9,1,1,1,96,86.2,19.8,155,29.97,8.85,3.7,6.33,2.94
364,Pony,5,1,0,1,5,5,1,3,5,1,1,1,1,1,1,1,1,5,1,0,0,1,1,2,3,5,5,2,5,7,5,7,5,4,1,3,1,1,89,47.6,14.6,141,25.49,8.66,2.88,6.55,2.52
365,Prezioso,0,1,0,1,5,5,1,1,7,1,1,1,7,5,1,1,1,5,9,2,9,1,5,3,3,5,7,2,5,7,3,7,3,5,1,3,2,3,97,56.8,18,147,29.24,9.78,2.69,7.55,2.43
366,Roncolo,0,1,0,1,7,7,3,3,5,1,1,3,5,1,3,1,1,3,1,0,0,5,4,1,1,7,5,2,5,3,7,3,7,2,1,3,0,1,88,74.6,13.8,141,28.54,7.33,3.77,5.47,3.11
367,Onda,0,1,0,1,7,3,5,5,7,1,1,1,1,1,3,1,1,5,9,3,1,5,1,3,3,7,7,2,5,7,5,7,5,4,1,3,1,1,97,74.4,16,146,26.39,9.15,3.09,6.99,2.61
370,Oceano,5,1,0,1,5,5,5,5,5,1,1,1,1,1,3,1,1,5,1,0,0,5,1,3,5,7,5,2,5,7,3,7,3,5,1,3,2,1,93,56.04,18.69,140,25.57,9.23,2.45,7.25,2.13
371,Agata,5,1,0,1,3,3,1,1,3,1,1,1,1,1,1,1,1,3,1,0,0,5,1,2,3,7,5,2,5,3,5,3,7,2,1,3,1,1,90,54.09,12.94,140,27.2,6.98,3.57,5.04,3.07
372,Iarim,5,1,0,1,5,3,1,1,3,1,1,1,7,5,1,1,1,5,9,2,1,3,4,3,5,7,3,2,5,7,3,7,3,5,1,3,2,3,85,57.19,19.01,129,26.78,10.45,2.45,7.9,2.14
373,Teseo,5,1,0,1,3,5,3,3,3,1,1,1,1,1,1,1,1,5,1,0,0,1,1,3,3,7,3,2,5,7,3,7,3,5,1,3,2,1,90,54.37,17.89,142,29.29,10.17,2.46,8.01,2.18
374,Sfera,5,1,0,1,5,5,1,1,5,1,1,1,1,1,1,1,1,5,1,0,0,5,1,3,3,5,6,2,5,3,5,3,7,2,1,3,1,1,91,49.87,14.92,155,30.03,7.37,3.65,5.48,3.14
375,Presto,5,1,0,1,3,5,1,3,1,1,1,1,1,1,1,1,1,5,9,2,1,1,1,3,3,7,3,2,7,7,5,7,5,3,1,3,1,1,80,50.87,16.14,130,35.55,9.14,3.31,6.88,2.89
376,Ninfa,5,1,0,1,3,5,3,5,5,1,1,1,1,1,1,1,1,5,1,0,0,1,1,3,3,7,5,2,5,7,3,7,3,5,1,3,2,1,90,52.14,16.07,135,28.68,9.59,2.57,7.48,2.28
